gamma1,gamma2,alpha,nu
-0.6428571428571428,3.346938775510204,-0.8928390275150756,6.32382118895961
-0.6428571428571428,3.4285714285714284,-0.8791709034563894,6.258376875376542
-0.6428571428571428,3.510204081632653,-0.8660945162006652,6.196523711607752
-0.6428571428571428,3.591836734693877,-0.853573634114837,6.137973614184091
-0.6428571428571428,3.6734693877551017,-0.8415748526199497,6.082468512851632
-0.6428571428571428,3.7551020408163263,-0.830067327465293,6.02977654622155
-0.6428571428571428,3.836734693877551,-0.8190225374775866,5.979688820485634
-0.6428571428571428,3.9183673469387754,-0.8084140730579921,5.932016636571162
-0.6428571428571428,4.0,-0.7982174472286925,5.886589108808167
-0.5918367346938775,0.0,-1.8035532429098229,341.6780050566101
-0.5918367346938775,0.08163265306122448,-1.826073376682431,333.60210202265847
-0.5918367346938775,0.16326530612244897,-1.9504501680587538,339.24321190292284
-0.5918367346938775,0.24489795918367346,-2.0926435299514057,334.2320659333046
-0.5918367346938775,0.32653061224489793,-2.246858351554517,342.3217444065676
-0.5918367346938775,0.4081632653061224,-2.4206483006798374,333.30937651691033
-0.5918367346938775,0.4897959183673469,-2.4593924536463017,132.1173864715893
-0.5918367346938775,0.5714285714285714,-2.303309646956299,55.171336743320886
-0.5918367346938775,0.6530612244897959,-2.1663065650825546,35.77321912802713
-0.5918367346938775,0.7346938775510203,-2.0451323611112113,26.952673989479596
-0.5918367346938775,0.8163265306122448,-1.937254829205753,21.92137572820984
-0.5918367346938775,0.8979591836734693,-1.8406630909393364,18.675106706307115
-0.5918367346938775,0.9795918367346939,-1.7537345746394484,16.41058971602765
-0.5918367346938775,1.0612244897959182,-1.6751425738282972,14.743211071986643
-0.5918367346938775,1.1428571428571428,-1.6037902061338403,13.465746748562754
-0.5918367346938775,1.2244897959183672,-1.5387620440479435,12.45669961726741
-0.5918367346938775,1.3061224489795917,-1.4792878982592352,11.640149982803429
-0.5918367346938775,1.3877551020408163,-1.4247151749340796,10.966236314057431
-0.5918367346938775,1.4693877551020407,-1.3744874268036302,10.400874058005227
-0.5918367346938775,1.5510204081632653,-1.3281274766340636,9.919984455993065
-0.5918367346938775,1.6326530612244896,-1.2852239809751183,9.506082518105977
-0.5918367346938775,1.7142857142857142,-1.2454206257024565,9.146170893572076
-0.5918367346938775,1.7959183673469385,-1.2084073635670818,8.830391598198121
-0.5918367346938775,1.8775510204081631,-1.1739132552438605,8.551135552103625
-0.5918367346938775,1.9591836734693877,-1.1417005823671094,8.302438373669084
-0.5918367346938775,2.0408163265306123,-1.1115599783540207,8.079560624562125
-0.5918367346938775,2.1224489795918364,-1.0833063794849855,7.878690026391868
-0.5918367346938775,2.204081632653061,-1.0567756418617622,7.696726272357777
-0.5918367346938775,2.2857142857142856,-1.0318217010372208,7.531122980305733
-0.5918367346938775,2.36734693877551,-1.00831417748211,7.379769764501249
-0.5918367346938775,2.4489795918367343,-0.9861363490259341,7.240903136026301
-0.5918367346938775,2.530612244897959,-0.9651834272703217,7.113038313374073
-0.5918367346938775,2.6122448979591835,-0.9453610866975855,6.994916454016556
-0.5918367346938775,2.693877551020408,-0.9265842047209784,6.885463396327314
-0.5918367346938775,2.7755102040816326,-0.9087757785129295,6.783757093219337
-0.5918367346938775,2.8571428571428568,-0.891865990543957,6.689001679627016
-0.5918367346938775,2.9387755102040813,-0.8757913996835083,6.600506653493609
-0.5918367346938775,3.020408163265306,-0.8604942386918428,6.517670034807626
-0.5918367346938775,3.1020408163265305,-0.8459218022299044,6.439964644993804
-0.5918367346938775,3.1836734693877546,-0.832025911976478,6.366926856249724
-0.5918367346938775,3.265306122448979,-0.818762447943603,6.2981473058137745
-0.5918367346938775,3.346938775510204,-0.8060909364958369,6.233263189419141
-0.5918367346938775,3.4285714285714284,-0.7939741872941636,6.171951829061606
-0.5918367346938775,3.510204081632653,-0.7823779725093291,6.113925276619332
-0.5918367346938775,3.591836734693877,-0.7712707426745103,6.058925764236855
-0.5918367346938775,3.6734693877551017,-0.7606233743884573,6.006721850739329
-0.5918367346938775,3.7551020408163263,-0.7504089457839505,5.957105143170381
-0.5918367346938775,3.836734693877551,-0.7406025362585892,5.909887495982209
-0.5918367346938775,3.9183673469387754,-0.731181047484553,5.864898608581452
-0.5918367346938775,4.0,-0.7221230430835639,5.8219839570147895
-0.5408163265306123,0.0,-1.5967865504111503,338.5774627171479
-0.5408163265306123,0.08163265306122448,-1.7366568787778143,337.9178915714227
-0.5408163265306123,0.16326530612244897,-1.8614607929007716,341.05475193962144
-0.5408163265306123,0.24489795918367346,-2.0043495433081024,340.46072969923347
-0.5408163265306123,0.32653061224489793,-2.1438411584272137,333.2693697320947
-0.5408163265306123,0.4081632653061224,-2.2970410310006995,302.5008054935583
-0.5408163265306123,0.4897959183673469,-2.14911041784907,68.49006707428856
-0.5408163265306123,0.5714285714285714,-2.019086470805666,39.905494233240645
-0.5408163265306123,0.6530612244897959,-1.904006809145863,28.783805624750816
-0.5408163265306123,0.7346938775510203,-1.8015359734863388,22.878903937943036
-0.5408163265306123,0.8163265306122448,-1.7098005712004618,19.224269471862677
-0.5408163265306123,0.8979591836734693,-1.6272766356176547,16.74334786003574
-0.5408163265306123,0.9795918367346939,-1.5527101742624152,14.951296167761114
-0.5408163265306123,1.0612244897959182,-1.4850594899171483,13.597624120691576
-0.5408163265306123,1.1428571428571428,-1.4234522337245459,12.53991110637233
-0.5408163265306123,1.2244897959183672,-1.3671527317623313,11.691234355531781
-0.5408163265306123,1.3061224489795917,-1.315536681535441,10.995561816288587
-0.5408163265306123,1.3877551020408163,-1.2680712687055529,10.415168146458647
-0.5408163265306123,1.4693877551020407,-1.2242993590698672,9.92373636445916
-0.5408163265306123,1.5510204081632653,-1.1838268094857691,9.502358189691753
-0.5408163265306123,1.6326530612244896,-1.1463122012248461,9.137105252392185
-0.5408163265306123,1.7142857142857142,-1.11145847699192,8.817495804777135
-0.5408163265306123,1.7959183673469385,-1.0790060881728607,8.53549420078525
-0.5408163265306123,1.8775510204081631,-1.0487273495028484,8.284839135071056
-0.5408163265306123,1.9591836734693877,-1.0204217652846992,8.060581247541984
-0.5408163265306123,2.0408163265306123,-0.9939121419857571,7.858757825387546
-0.5408163265306123,2.1224489795918364,-0.9690413399325173,7.676159498203326
-0.5408163265306123,2.204081632653061,-0.9456695477789647,7.510159899869971
-0.5408163265306123,2.2857142857142856,-0.9236719852921987,7.358589476325269
-0.5408163265306123,2.36734693877551,-0.9029369595485035,7.219640584584314
-0.5408163265306123,2.4489795918367343,-0.8833642132591668,7.091795247220515
-0.5408163265306123,2.530612244897959,-0.8648635158390001,6.97376949817362
-0.5408163265306123,2.6122448979591835,-0.8473534568949727,6.864470050219291
-0.5408163265306123,2.693877551020408,-0.8307604091812093,6.762960222385996
-0.5408163265306123,2.7755102040816326,-0.815017633980586,6.668432903719207
-0.5408163265306123,2.8571428571428568,-0.8000645066448557,6.580188918635043
-0.5408163265306123,2.9387755102040813,-0.7858458438839349,6.497619578438313
-0.5408163265306123,3.020408163265306,-0.7723113175628761,6.420192505260318
-0.5408163265306123,3.1020408163265305,-0.7594149422208126,6.3474400368072015
-0.5408163265306123,3.1836734693877546,-0.7471146257999333,6.278949679427185
-0.5408163265306123,3.265306122448979,-0.7353717745822669,6.214356201537909
-0.5408163265306123,3.346938775510204,-0.724150944880991,6.15333504774889
-0.5408163265306123,3.4285714285714284,-0.7134195351451681,6.0955968237976625
-0.5408163265306123,3.510204081632653,-0.7031475131112699,6.040882654821029
-0.5408163265306123,3.591836734693877,-0.6933071734374261,5.98896025996364
-0.5408163265306123,3.6734693877551017,-0.6838729219265818,5.939620617715895
-0.5408163265306123,3.7551020408163263,-0.6748210830049258,5.8926751208960875
-0.5408163265306123,3.836734693877551,-0.6661297275937368,5.8479531394541535
-0.5408163265306123,3.9183673469387754,-0.6577785189102786,5.80529992451178
-0.5408163265306123,4.0,-0.6497485740653568,5.764574799216003
-0.4897959183673469,0.0,-1.6072545365980262,340.2314917448119
-0.4897959183673469,0.08163265306122448,-1.6503239307353266,342.79946865986096
-0.4897959183673469,0.16326530612244897,-1.7618019264677047,336.7027300763127
-0.4897959183673469,0.24489795918367346,-1.899301414139161,342.5942579665946
-0.4897959183673469,0.32653061224489793,-2.04195048758829,323.4200983286815
-0.4897959183673469,0.4081632653061224,-2.012071336083233,95.98619104498127
-0.4897959183673469,0.4897959183673469,-1.8867681916863221,46.31656050812647
-0.4897959183673469,0.5714285714285714,-1.7759480279569881,31.375041515669658
-0.4897959183673469,0.6530612244897959,-1.6773737380600269,24.18946235665308
-0.4897959183673469,0.7346938775510203,-1.5892371797176905,19.972997106166947
-0.4897959183673469,0.8163265306122448,-1.5100592890030737,17.204715875039394
-0.4897959183673469,0.8979591836734693,-1.4386184676631062,15.250283993999076
-0.4897959183673469,0.9795918367346939,-1.373897654121463,13.798195246903365
-0.4897959183673469,1.0612244897959182,-1.3150442088629741,12.677648092516673
-0.4897959183673469,1.1428571428571428,-1.2613389055755733,11.787209052866203
-0.4897959183673469,1.2244897959183672,-1.2121715954058816,11.062875476471289
-0.4897959183673469,1.3061224489795917,-1.1670218897950084,10.462290636758276
-0.4897959183673469,1.3877551020408163,-1.1254436911803403,9.9563218039465
-0.4897959183673469,1.4693877551020407,-1.0870527188440782,9.524283827837259
-0.4897959183673469,1.5510204081632653,-1.0515163913038919,9.151091494487789
-0.4897959183673469,1.6326530612244896,-1.018545577935887,8.825489599076295
-0.4897959183673469,1.7142857142857142,-0.9878878425420378,8.538913370873235
-0.4897959183673469,1.7959183673469385,-0.9593218836600281,8.284732174540354
-0.4897959183673469,1.8775510204081631,-0.932652939317981,8.05773428498087
-0.4897959183673469,1.9591836734693877,-0.9077089715599835,7.853767618448616
-0.4897959183673469,2.0408163265306123,-0.8843374847174902,7.669484127873777
-0.4897959183673469,2.1224489795918364,-0.8624028597461941,7.502154623624895
-0.4897959183673469,2.204081632653061,-0.8417841114963911,7.349532368941426
-0.4897959183673469,2.2857142857142856,-0.8223729931301765,7.209751161760209
-0.4897959183673469,2.36734693877551,-0.8040723871204253,7.081248144426587
-0.4897959183673469,2.4489795918367343,-0.7867949336797777,6.962704631011658
-0.4897959183673469,2.530612244897959,-0.7704618567514604,6.853000239405438
-0.4897959183673469,2.6122448979591835,-0.755001955089712,6.751176971194899
-0.4897959183673469,2.693877551020408,-0.7403507318822526,6.656410815051328
-0.4897959183673469,2.7755102040816326,-0.7264496411215204,6.5679891007480915
-0.4897959183673469,2.8571428571428568,-0.7132454328027887,6.485292291348007
-0.4897959183673469,2.9387755102040813,-0.7006895820042683,6.407779234005863
-0.4897959183673469,3.020408163265306,-0.6887377896441687,6.334975125474913
-0.4897959183673469,3.1020408163265305,-0.6773495445011704,6.266461629176375
-0.4897959183673469,3.1836734693877546,-0.6664877379312732,6.201868707758885
-0.4897959183673469,3.265306122448979,-0.6561183240147016,6.14086783399218
-0.4897959183673469,3.346938775510204,-0.6462100190133805,6.0831663161768725
-0.4897959183673469,3.4285714285714284,-0.6367340349429663,6.028502530463786
-0.4897959183673469,3.510204081632653,-0.6276638428478966,5.976641895370669
-0.4897959183673469,3.591836734693877,-0.618974962005912,5.927373457153485
-0.4897959183673469,3.6734693877551017,-0.6106447718392588,5.8805069804637755
-0.4897959183673469,3.7551020408163263,-0.602652343759423,5.835870459081599
-0.4897959183673469,3.836734693877551,-0.5949782904362075,5.793307978795781
-0.4897959183673469,3.9183673469387754,-0.587604630793087,5.752677871932218
-0.4897959183673469,4.0,-0.5805146683304986,5.713851123754585
-0.43877551020408156,0.0,-1.4130334741336292,340.4760751666139
-0.43877551020408156,0.08163265306122448,-1.4986158612148346,321.29380832921464
-0.43877551020408156,0.16326530612244897,-1.6819771588270214,339.1904728705278
-0.43877551020408156,0.24489795918367346,-1.806382144319148,332.7038675584955
-0.43877551020408156,0.32653061224489793,-1.8890312159648317,183.0360023958328
-0.43877551020408156,0.4081632653061224,-1.76652469502104,57.29828158162806
-0.43877551020408156,0.4897959183673469,-1.6583971974648752,35.195554309846244
-0.43877551020408156,0.5714285714285714,-1.562428854548318,26.01328953495571
-0.43877551020408156,0.6530612244897959,-1.4768162834479832,20.993757663675442
-0.43877551020408156,0.7346938775510203,-1.4000800286166624,17.833900480510206
-0.43877551020408156,0.8163265306122448,-1.3309968361130557,15.664162778190237
-0.43877551020408156,0.8979591836734693,-1.2685485303810418,14.083481905262811
-0.43877551020408156,0.9795918367346939,-1.211882531769421,12.881317482729033
-0.43877551020408156,1.0612244897959182,-1.1602808799737183,11.936588847970814
-0.43877551020408156,1.1428571428571428,-1.1131356715062224,11.174763362253197
-0.43877551020408156,1.2244897959183672,-1.069929442067872,10.547475983007242
-0.43877551020408156,1.3061224489795917,-1.0302194147767343,10.021989552840035
-0.43877551020408156,1.3877551020408163,-0.9936247980094716,9.575365927629376
-0.43877551020408156,1.4693877551020407,-0.9598165019112493,9.191062371009847
-0.43877551020408156,1.5510204081632653,-0.928508780253391,8.85685274233492
-0.43877551020408156,1.6326530612244896,-0.8994524092494991,8.563508877243015
-0.43877551020408156,1.7142857142857142,-0.8724290964861984,8.30393669705897
-0.43877551020408156,1.7959183673469385,-0.8472468770236757,8.07259425821429
-0.43877551020408156,1.8775510204081631,-0.823736304100874,7.865089998307183
-0.43877551020408156,1.9591836734693877,-0.8017472819509213,7.677899388288005
-0.43877551020408156,2.0408163265306123,-0.7811464184783883,7.5081612756775655
-0.43877551020408156,2.1224489795918364,-0.7618148022906253,7.3535289155588375
-0.43877551020408156,2.204081632653061,-0.743646125984178,7.212059373800427
-0.43877551020408156,2.2857142857142856,-0.7265450943399778,7.082130241890068
-0.43877551020408156,2.36734693877551,-0.7104260677650193,6.962376123082426
-0.43877551020408156,2.4489795918367343,-0.6952119009995243,6.851639631253488
-0.43877551020408156,2.530612244897959,-0.6808329447205452,6.748933181454009
-0.43877551020408156,2.6122448979591835,-0.6672261837156701,6.6534089013520585
-0.43877551020408156,2.693877551020408,-0.6543344901115492,6.564334721267587
-0.43877551020408156,2.7755102040816326,-0.642105973990796,6.481075213037115
-0.43877551020408156,2.8571428571428568,-0.6304934167972652,6.403076113711926
-0.43877551020408156,2.9387755102040813,-0.6194537754750113,6.329851732911676
-0.43877551020408156,3.020408163265306,-0.6089477471468683,6.260974637494108
-0.43877551020408156,3.1020408163265305,-0.5989393860520325,6.196067145076933
-0.43877551020408156,3.1836734693877546,-0.5893957654506101,6.134794268938489
-0.43877551020408156,3.265306122448979,-0.580286678600321,6.0768578319803295
-0.43877551020408156,3.346938775510204,-0.5715843736546556,6.021991530185553
-0.43877551020408156,3.4285714285714284,-0.5632633181351413,5.969956771394241
-0.43877551020408156,3.510204081632653,-0.5552999892816195,5.920539150537968
-0.43877551020408156,3.591836734693877,-0.5476726870613737,5.873545450652307
-0.43877551020408156,3.6734693877551017,-0.540361366804516,5.828801083243993
-0.43877551020408156,3.7551020408163263,-0.5333474901623758,5.786147883924273
-0.43877551020408156,3.836734693877551,-0.5266138904612694,5.745442224574609
-0.43877551020408156,3.9183673469387754,-0.520144652476892,5.706553373955827
-0.43877551020408156,4.0,-0.5139250040516578,5.669362078074477
-0.3877551020408163,0.0,-1.3654534477366937,341.54220570220497
